Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Engineering in Life Sciences,16182863,Gold OA,Y,,Biotechnology (Life Sciences),Wiley,2022-2025
Engineering Reports,25778196,Gold OA,Y,,General Engineering,Wiley,2022-2025
Environmental DNA,26374943,Gold OA,Y,,Applied Ecology,Wiley,2022-2025
Environmental Microbiology Reports,17582229,Gold OA,Y,,Microbial Ecology,Wiley,2022-2025
Epilepsia Open,24709239,Gold OA,Y,,Epilepsy,Wiley,2022-2025
ESC Heart Failure,20555822,Gold OA,Y,,Heart Failure,Wiley,2022-2025
European Journal of Cancer Care,13652354,Gold OA,Y,,Health & Social Care,Wiley,2022-2025
European Journal of Neurology,14681331,Gold OA,Y,,Neurology,Wiley,2022-2025
European Journal of Sport Science,15367290,Gold OA,Y,,Sports Science,Wiley,2022-2025
Evolutionary Applications,17524571,Gold OA,Y,,Evolution,Wiley,2022-2025
Experimental Physiology,1469445X,Gold OA,Y,,Anatomy & Physiology,Wiley,2022-2025
Exploration,27662098,Gold OA,Y,,Nanotechnology General,Wiley,2022-2025
Eye & ENT Research,28351088,Gold OA,Y,,Ophthalmological Medicine,Wiley,2022-2025
FASEB BioAdvances,25739832,Gold OA,Y,,General Biology,Wiley,2022-2025
FEBS Open Bio,22115463,Gold OA,Y,,Biochemistry,Wiley,2022-2025
Financial Planning Review,25738615,Gold OA,Y,,Finance,Wiley,2022-2025
FlexMat,28369106,Gold OA,Y,,Materials Science,Wiley,2022-2025
FlexTech,27711714,Gold OA,Y,,Materials Science,Wiley,2022-2025
Food and Energy Security,20483694,Gold OA,Y,,Plant Science,Wiley,2022-2025
Food Bioengineering,27702081,Gold OA,Y,,Food Engineering,Wiley,2022-2025
Food Frontiers,26438429,Gold OA,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Food Safety and Health,28351096,Gold OA,Y,,Food Safety,Wiley,2022-2025
Food Science & Nutrition,20487177,Gold OA,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Functional Ecology,13652435,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Future Humanities,27702030,Gold OA,Y,,General & Introductory History,Wiley,2022-2025
Future in Educational Research,28359402,Gold OA,Y,,Education Research,Wiley,2022-2025
Future Postharvest and Food,28376846,Gold OA,Y,,Food Science,Wiley,2022-2025
Gastroenterology Research and Practice,1687630X,Gold OA,Y,,Gastroenterology,Wiley,2022-2025
GastroHep,14781239,Gold OA,Y,,Gastroeterology & Hepatology,Wiley,2022-2025
GCB Bioenergy,17571707,Gold OA,Y,,Biotechnology (Life Sciences),Wiley,2022-2025
"Genes, Brain and Behavior",1601183X,Gold OA,Y,,Neuroscience,Wiley,2022-2025
Geo: Geography and Environment,20544049,Gold OA,Y,,General & Introductory Geography,Wiley,2022-2025
"Geochemistry, Geophysics, Geosystems",15252027,Gold OA,Y,,Geology & Geophysics,Wiley,2022-2025
Geofluids,14688123,Gold OA,Y,,Geofluids,Wiley,2022-2025
GeoHealth,24711403,Gold OA,Y,,General & Introductory Environmental Studies,Wiley,2022-2025
Geophysical Research Letters,19448007,Gold OA,Y,,Geology & Geophysics,Wiley,2022-2025
Geoscience Data Journal,20496060,Gold OA,Y,,General & Introductory Earth Sciences,Wiley,2022-2025
Global Challenges,20566646,Gold OA,Y,,General Science,Wiley,2022-2025
Grassland Research,27701743,Gold OA,Y,,Agriculture & Ecology,Wiley,2022-2025
Health & Social Care in the Community,13652524,Gold OA,Y,,Health & Social Care,Wiley,2022-2025
Health Care Science,27711757,Gold OA,Y,,Health Care Research,Wiley,2022-2025
Health Expectations,13697625,Gold OA,Y,,Consumer Health General,Wiley,2022-2025
Health Science Reports,23988835,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
Healthcare Technology Letters,20533713,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
HemaSphere,25729241,Gold OA,Y,,Hematology,Wiley,2022-2025
Heteroatom Chemistry,10981071,Gold OA,Y,,Heteroatoms,Wiley,2022-2025
High Voltage,23977264,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Hong Kong Journal of Emergency Medicine,23095407,Gold OA,Y,,Emergency & Critical Care,Wiley,2022-2025
Human Behavior and Emerging Technologies,25781863,Gold OA,Y,,Psychology,Wiley,2022-2025
Human Brain Mapping,10970193,Gold OA,Y,,Neuroscience,Wiley,2022-2025
Human Mutation,10981004,Gold OA,Y,,Genetics,Wiley,2022-2025
Ibrain,27692795,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
IET Biometrics,20474946,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Blockchain,26341573,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
"IET Circuits, Devices & Systems",17518598,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Collaborative Intelligent Manufacturing,25168398,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Communications,17518636,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Computer Vision,17519640,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Computers & Digital Techniques,1751861X,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Control Theory & Applications,17518652,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Cyber-Physical Systems: Theory & Applications,23983396,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Cyber-Systems and Robotics,26316315,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Electric Power Applications,17518679,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Electrical Materials and Applications,29960851,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Electrical Systems in Transportation,20429746,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Energy Systems Integration,25168401,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
"IET Generation, Transmission & Distribution",17518695,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Image Processing,17519667,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Information Security,17518717,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Intelligent Transport Systems,17519578,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
"IET Microwaves, Antennas & Propagation",17518733,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Nanobiotechnology,1751875X,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Nanodielectrics,25143255,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Networks,20474962,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Optoelectronics,17518776,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Power Electronics,17554543,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Quantum Communication,26328925,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
"IET Radar, Sonar & Navigation",17518792,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Renewable Power Generation,17521424,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
"IET Science, Measurement & Technology",17518830,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Signal Processing,17519683,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Smart Cities,26317680,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Smart Grid,25152947,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Software,17518814,Gold OA,Y,,General & Introductory Computer Science,Wiley,2022-2025
IET Systems Biology,17518857,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IET Wireless Sensor Systems,20436394,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
IJU Case Reports,2577171X,Gold OA,Y,,Urology,Wiley,2022-2025
iLABMED,28344448,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
iMeta,2770596X,Gold OA,Y,,Microbiology,Wiley,2022-2025
iMetaOmics,29969514,Gold OA,Y,,Metagenomics and Bioinformatics,Wiley,2022-2025
"Immunity, Inflammation and Disease",20504527,Gold OA,Y,,Immunology,Wiley,2022-2025
ImmunoMedicine,25105345,Gold OA,Y,,Clinical Immunology,Wiley,2022-2025
Indoor Air,16000668,Gold OA,Y,,Health & Social Care,Wiley,2022-2025
Influenza and Other Respiratory Viruses,17502659,Gold OA,Y,,Infectious Disease,Wiley,2022-2025
InfoMat,25673165,Gold OA,Y,,General & Introductory Materials Science,Wiley,2022-2025
Information & Functional Materials,27519457,Gold OA,Y,,Material Science,Wiley,2022-2025
InfoScience,27695883,Gold OA,Y,,Material Science,Wiley,2022-2025
Integrative Conservation,27709329,Gold OA,Y,,Biodiversity,Wiley,2022-2025
Interdisciplinary Materials,2767441X,Gold OA,Y,,General Engineering,Wiley,2022-2025
Interdisciplinary Medicine,28326245,Gold OA,Y,,Nanomedicine,Wiley,2022-2025
Interdisciplinary Perspectives on Infectious Diseases,16877098,Gold OA,Y,,Infectious Diseases,Wiley,2022-2025
International Journal of Aerospace Engineering,16875974,Gold OA,Y,,Aerospace Engineering,Wiley,2022-2025
International Journal of Agronomy,16878167,Gold OA,Y,,Agronomy,Wiley,2022-2025
International Journal of Analytical Chemistry,16878779,Gold OA,Y,,Analytical Chemistry,Wiley,2022-2025
International Journal of Antennas and Propagation,16875877,Gold OA,Y,,Antennas And Propagation,Wiley,2022-2025
International Journal of Biomaterials,16878795,Gold OA,Y,,Biomaterials,Wiley,2022-2025
International Journal of Biomedical Imaging,16874196,Gold OA,Y,,Biomedical Imaging,Wiley,2022-2025
International Journal of Breast Cancer,20903189,Gold OA,Y,,Breast Cancer,Wiley,2022-2025
International Journal of Cell Biology,16878884,Gold OA,Y,,Cell Biology,Wiley,2022-2025
International Journal of Ceramic Engineering & Science,25783270,Gold OA,Y,,Ceramics,Wiley,2022-2025
International Journal of Chemical Engineering,16878078,Gold OA,Y,,Chemical Engineering,Wiley,2022-2025
International Journal of Clinical Practice,17421241,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
International Journal of Computer Games Technology,16877055,Gold OA,Y,,Games Technology,Wiley,2022-2025
International Journal of Dentistry,16878736,Gold OA,Y,,Dentistry,Wiley,2022-2025
International Journal of Differential Equations,16879651,Gold OA,Y,,Differential Equations,Wiley,2022-2025
International Journal of Distributed Sensor Networks,15501477,Gold OA,Y,,Sensor Networks,Wiley,2022-2025
International Journal of Digital Multimedia Broadcasting,16877586,Gold OA,Y,,Digital Multimedia Broadcasting,Wiley,2022-2025
International Journal of Electrochemistry,20903537,Gold OA,Y,,Electrochemistry,Wiley,2022-2025
International Journal of Endocrinology,16878345,Gold OA,Y,,Endocrinology,Wiley,2022-2025
International Journal of Energy Research,1099114X,Gold OA,Y,,Energy,Wiley,2022-2025
International Journal of Food Science,23145765,Gold OA,Y,,Food Science,Wiley,2022-2025
International Journal of Forestry Research,16879376,Gold OA,Y,,Forestry Research,Wiley,2022-2025
International Journal of Genomics,23144378,Gold OA,Y,,Genomics,Wiley,2022-2025
International Journal of Geophysics,16878868,Gold OA,Y,,Geophysics,Wiley,2022-2025
International Journal of Hepatology,20903456,Gold OA,Y,,Hepatology,Wiley,2022-2025
International Journal of Hypertension,20900392,Gold OA,Y,,Hypertension,Wiley,2022-2025
International Journal of Inflammation,20420099,Gold OA,Y,,Inflammation,Wiley,2022-2025
International Journal of Intelligent Systems,1098111X,Gold OA,Y,,Information Science & Technology,Wiley,2022-2025
International Journal of Mathematics and Mathematical Sciences,16870425,Gold OA,Y,,Mathematics And Mathematical Sciences,Wiley,2022-2025
International Journal of Mechanical System Dynamics,27671402,Gold OA,Y,,Mechanical Engineering - Design,Wiley,2022-2025
International Journal of Methods in Psychiatric Research,15570657,Gold OA,Y,,Psychiatry,Wiley,2022-2025
International Journal of Microbiology,16879198,Gold OA,Y,,Microbiology,Wiley,2022-2025
International Journal of Nephrology,20902158,Gold OA,Y,,Nephrology,Wiley,2022-2025
International Journal of Optics,16879392,Gold OA,Y,,Optics,Wiley,2022-2025
International Journal of Pediatrics,16879759,Gold OA,Y,,Pediatrics,Wiley,2022-2025
International Journal of Photoenergy,1687529X,Gold OA,Y,,Photoenergy,Wiley,2022-2025
International Journal of Polymer Science,16879430,Gold OA,Y,,Polymer Science,Wiley,2022-2025
International Journal of Reconfigurable Computing,16877209,Gold OA,Y,,Reconfigurable Computing,Wiley,2022-2025
International Journal of RF and Microwave Computer-Aided Engineering,1099047X,Gold OA,Y,,Electrical & Electronics Engineering,Wiley,2022-2025
International Journal of Rotating Machinery,15423034,Gold OA,Y,,Rotating Machinery,Wiley,2022-2025
International Journal of Telemedicine and Applications,16876423,Gold OA,Y,,Telemedicine And Applications,Wiley,2022-2025
International Journal of Vascular Medicine,20902832,Gold OA,Y,,Vascular Medicine,Wiley,2022-2025
International Journal of Zoology,16878485,Gold OA,Y,,Zoology,Wiley,2022-2025
International Studies of Economics,28313224,Gold OA,Y,,General & Introductory Economics,Wiley,2022-2025
International Transactions on Electrical Energy Systems,20507038,Gold OA,Y,,Energy,Wiley,2022-2025
International Wound Journal,1742481X,Gold OA,Y,,Dermatology,Wiley,2022-2025
iRadiology,28342879,Gold OA,Y,,Radiology & Imaging,Wiley,2022-2025
Japan Architectural Review,24758876,Gold OA,Y,,General & Introductory Architecture,Wiley,2022-2025
JCPP Advances,26929384,Gold OA,Y,,Child & Adolescent Clinical Psychology,Wiley,2022-2025
JCSM Communications,29961394,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
JEADV Clinical Practice,27686566,Gold OA,Y,,Dermatology,Wiley,2022-2025
JGH Open,23979070,Gold OA,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
JIMD Reports,21928312,Gold OA,Y,,Metabolic Disease,Wiley,2022-2025
JOR Spine,25721143,Gold OA,Y,,Anatomy & Physiology,Wiley,2022-2025
Journal of Advanced Transportation,20423195,Gold OA,Y,,Transportation Research,Wiley,2022-2025
Journal of Advances in Modeling Earth Systems,19422466,Gold OA,Y,,Atmospheric Sciences,Wiley,2022-2025
Journal of Aging Research,20902212,Gold OA,Y,,Gerontology And Geriatric Medicine,Wiley,2022-2025
Journal of Analytical Methods in Chemistry,20908873,Gold OA,Y,,Chemical Analysis,Wiley,2022-2025
Journal of Applied Clinical Medical Physics,15269914,Gold OA,Y,,Medical & Health Physics,Wiley,2022-2025
Journal of Applied Ichthyology,14390426,Gold OA,Y,,"Acquaculture, Fisheries & Fish Science",Wiley,2022-2025
Journal of Applied Mathematics,16870042,Gold OA,Y,,"Applied, Computational, And Industrial Mathematics",Wiley,2022-2025
Journal of Arrhythmia,18832148,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
Journal of Avian Biology,1600048X,Gold OA,Y,,Ornithology,Wiley,2022-2025
"Journal of Cachexia, Sarcopenia and Muscle",21906009,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
Journal of Cardiac Surgery,15408191,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
Journal of Cell Communication and Signaling,1873961X,Gold OA,Y,,Cell Signalling,Wiley,2022-2025
Journal of Cellular and Molecular Medicine,15824934,Gold OA,Y,,Cellular & Molecular Medicine,Wiley,2022-2025
Journal of Chemistry,20909071,Gold OA,Y,,Chemistry,Wiley,2022-2025
Journal of Clinical Laboratory Analysis,10982825,Gold OA,Y,,Basic Medical Sciences,Wiley,2022-2025
Journal of Clinical Pharmacy and Therapeutics,13652710,Gold OA,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
Journal of Combustion,20901976,Gold OA,Y,,Combustion Science,Wiley,2022-2025
Journal of Computer Networks and Communications,2090715X,Gold OA,Y,,Computer Networks And Communications,Wiley,2022-2025
Journal of Control Science and Engineering,16875257,Gold OA,Y,,Control Science And Engineering,Wiley,2022-2025
Journal of Cosmetic Dermatology,14732165,Gold OA,Y,,Dermatology,Wiley,2022-2025
Journal of Diabetes,17530407,Gold OA,Y,,Diabetes,Wiley,2022-2025
Journal of Diabetes Investigation,20401124,Gold OA,Y,,Diabetes,Wiley,2022-2025
Journal of Diabetes Research,23146753,Gold OA,Y,,Diabetes,Wiley,2022-2025
Journal of Electrical and Computer Engineering,20900155,Gold OA,Y,,Electrical And Computer Engineering,Wiley,2022-2025
Journal of Engineering,23144912,Gold OA,Y,,Engineering,Wiley,2022-2025
Journal of Experimental Orthopaedics,21971153,Gold OA,Y,,Orthopedic Health Care,Wiley,2022-2025
Journal of Extracellular Biology,27682811,Gold OA,Y,,Cell & Molecular Biology,Wiley,2022-2025
Journal of Extracellular Vesicles,20013078,Gold OA,Y,,Cell & Molecular Biology,Wiley,2022-2025
Journal of Flood Risk Management,1753318x,Gold OA,Y,,Water Resource Management,Wiley,2022-2025
Journal of Food Biochemistry,17454514,Gold OA,Y,,Food Science & Technology,Wiley,2022-2025
Journal of Food Processing and Preservation,17454549,Gold OA,Y,,Food Science & Technology,Wiley,2022-2025
Journal of Food Quality,17454557,Gold OA,Y,,Food Quality,Wiley,2022-2025
Journal of Foot and Ankle Research,17571146,Gold OA,Y,,Podiatry,Wiley,2022-2025
Journal of Function Spaces,23148888,Gold OA,Y,,Function Spaces,Wiley,2022-2025
Journal of General and Family Medicine,21897948,Gold OA,Y,,General Practice / Family Practice,Wiley,2022-2025
Journal of GeoEnergy,29765501,Gold OA,Y,,Geological Energy,Wiley,2022-2025
Journal of Geophysical Research: Machine Learning and Computation,29935210,Gold OA,Y,,Machine Learning,Wiley,2022-2025
Journal of Immunology Research,23147156,Gold OA,Y,,Immunology,Wiley,2022-2025
Journal of Interventional Cardiology,15408183,Gold OA,Y,,Cardiovascular Disease And Its Associated Complications,Wiley,2022-2025
Journal of Mathematics,23144785,Gold OA,Y,,Mathematics,Wiley,2022-2025
Journal of Medical Radiation Sciences,20513909,Gold OA,Y,,Radiology & Imaging,Wiley,2022-2025
Journal of Nanotechnology,16879511,Gold OA,Y,,Nanotechnology,Wiley,2022-2025
Journal of Nucleic Acids,2090021X,Gold OA,Y,,Nucleic Acids,Wiley,2022-2025
Journal of Nursing Management,13652834,Gold OA,Y,,Nursing,Wiley,2022-2025
Journal of Nutrition and Metabolism,20900732,Gold OA,Y,,Nutrition And Metabolism,Wiley,2022-2025
Journal of Obesity,20900716,Gold OA,Y,,Obesity,Wiley,2022-2025
Journal of Ophthalmology,20900058,Gold OA,Y,,Ophthalmology,Wiley,2022-2025
Journal of Osteoporosis,20420064,Gold OA,Y,,Osteoporosis,Wiley,2022-2025
Journal of Parasitology Research,20900031,Gold OA,Y,,Parasitology,Wiley,2022-2025
Journal of Pregnancy,20902735,Gold OA,Y,,Pregnancy And Childbirth,Wiley,2022-2025
Journal of Probability and Statistics,16879538,Gold OA,Y,,Probability And Statistics,Wiley,2022-2025
Journal of Robotics,16879619,Gold OA,Y,,Robotics,Wiley,2022-2025
Journal of Sensors,16877268,Gold OA,Y,,Sensors,Wiley,2022-2025
Journal of Skin Cancer,20902913,Gold OA,Y,,Skin Cancer,Wiley,2022-2025
Journal of Spectroscopy,23144939,Gold OA,Y,,Spectroscopy Across All Disciplines,Wiley,2022-2025
Journal of Sustainable Agriculture and Environment,2767035X,Gold OA,Y,,Agriculture Special Topics,Wiley,2022-2025
Journal of Synchrotron Radiation,16005775,Gold OA,Y,,Crystallography,Wiley,2022-2025
Journal of the Agricultural and Applied Economics Association,27692485,Gold OA,Y,,Agricultural Economics & Resource Management,Wiley,2022-2025
Journal of the American Heart Association,20479980,Gold OA,Y,,Cardiovascular Disease,Wiley,2022-2025
Journal of the International AIDS Society,17582652,Gold OA,Y,,Infectious Disease,Wiley,2022-2025
Journal of the World Aquaculture Society,17497345,Gold OA,Y,,Aquaculture,Wiley,2022-2025
Journal of Theoretical Social Psychology,24750387,Gold OA,Y,,Psychology,Wiley,2022-2025
Journal of Tissue Engineering and Regenerative Medicine,19327005,Gold OA,Y,,Cellular & Molecular Medicine,Wiley,2022-2025
Journal of Toxicology,16878205,Gold OA,Y,,Toxicology,Wiley,2022-2025
Journal of Transplantation,20900015,Gold OA,Y,,Transplantation,Wiley,2022-2025
Journal of Tropical Medicine,16879694,Gold OA,Y,,Tropical Diseases,Wiley,2022-2025
Journal of Veterinary Internal Medicine,19391676,Gold OA,Y,,General & Introductory Veterinary Medicine,Wiley,2022-2025
Journal of Zoological Systematics and Evolutionary Research,14390469,Gold OA,Y,,Zoology & Animal Science,Wiley,2022-2025
JPGN Reports,2691171X,Gold OA,Y,,Pediatrics,Wiley,2022-2025
JSFA Reports,25735098,Gold OA,Y,,Agriculture,Wiley,2022-2025
Laryngoscope Investigative Otolaryngology,23788038,Gold OA,Y,,"Otolaryngology (Ear, Nose & Throat)",Wiley,2022-2025
Learned Publishing,23796146,Gold OA,Y,,Information & Library Science,Wiley,2022-2025
Learning Health Systems,17414857,Gold OA,Y,,Medical Informatics & Biomedical Information Technology,Wiley,2022-2025
Legume Science,26396181,Gold OA,Y,,General & Introductory Food Science & Technology,Wiley,2022-2025
Lifestyle Medicine,26883740,Gold OA,Y,,General & Internal Medicine,Wiley,2022-2025
Limnology and Oceanography Letters,23782242,Gold OA,Y,,Biological Oceanography,Wiley,2022-2025
Liver Cancer International,26423561,Gold OA,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
Macromolecular Materials and Engineering,14392054,Gold OA,Y,,Polymer Science & Technology General,Wiley,2022-2025
Malignancy Spectrum,27709140,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
Material Design & Processing Communications,25776576,Gold OA,Y,,Mechanical Engineering,Wiley,2022-2025
Materials Genome Engineering Advances,29409497,Gold OA,Y,,Engineering,Wiley,2022-2025
Maternal & Child Nutrition,17408709,Gold OA,Y,,Nutrition,Wiley,2022-2025
MedComm,26882663,Gold OA,Y,,Clinical & Experimental Medical Research,Wiley,2022-2025
MedComm - Biomaterials and Applications,2769643X,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
MedComm - Future Medicine,27696456,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
MedComm - Oncology,27696448,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
Mediators of Inflammation,14661861,Gold OA,Y,,Inflammatory Mediators,Wiley,2022-2025
Medicine Advances,28344405,Gold OA,Y,,General & Introductory Medical Science,Wiley,2022-2025
Mental Health Science,26423588,Gold OA,Y,,Clinical Psychology,Wiley,2022-2025
Mental Illness,20367465,Gold OA,Y,,Psychiatry,Wiley,2022-2025
MetalMat,29401402,Gold OA,Y,,Material Science,Wiley,2022-2025
Meteorological Applications,14698080,Gold OA,Y,,Atmospheric Sciences,Wiley,2022-2025
Methods in Ecology and Evolution,2041210X,Gold OA,Y,,Methods & Statistics in Ecology,Wiley,2022-2025
Micro & Nano Letters,17500443,Gold OA,Y,,General & Introductory Electrical & Electronics Engineering,Wiley,2022-2025
Microbial Biotechnology,17517915,Gold OA,Y,,Microbiology & Virology,Wiley,2022-2025
MicrobiologyOpen,20458827,Gold OA,Y,,Microbiology & Virology,Wiley,2022-2025
mLife,2770100X,Gold OA,Y,,Microbiology,Wiley,2022-2025
Modelling and Simulation in Engineering,16875605,Gold OA,Y,,Modelling And Simulation,Wiley,2022-2025
Modern Agriculture,27514102,Gold OA,Y,,Agriculture & Ecology,Wiley,2022-2025
Molecular Genetics & Genomic Medicine,23249269,Gold OA,Y,,Medical Genetics,Wiley,2022-2025
Molecular Oncology,18780261,Gold OA,Y,,Cell & Molecular Biology,Wiley,2022-2025
Molecular Plant Pathology,13643703,Gold OA,Y,,Plant Science,Wiley,2022-2025
Nano Select,26884011,Gold OA,Y,,Nanotechnology General,Wiley,2022-2025
Nanomaterials and Nanotechnology,18479804,Gold OA,Y,,Nanoscience,Wiley,2022-2025
Natural Resource Modeling,19397445,Gold OA,Y,,Applied Mathematics in Science,Wiley,2022-2025
Natural Sciences,26986248,Gold OA,Y,,General Science,Wiley,2022-2025
Neural Plasticity,16875443,Gold OA,Y,,Neural Plasticity,Wiley,2022-2025
Neurology Research International,20901860,Gold OA,Y,,Neurology,Wiley,2022-2025
Neuroprotection,2770730X,Gold OA,Y,,Neurology,Wiley,2022-2025
Neuropsychopharmacology Reports,2574173X,Gold OA,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
New Directions for Child and Adolescent Development,15348687,Gold OA,Y,,Family & Child Studies,Wiley,2022-2025
Nursing Forum,17446198,Gold OA,Y,,Nursing,Wiley,2022-2025
Nursing Open,20541058,Gold OA,Y,,Nursing General,Wiley,2022-2025
Nursing Plus,2771179X,Gold OA,Y,,Nursing General,Wiley,2022-2025
Nursing Research and Practice,20901437,Gold OA,Y,,Nursing And Midwifery,Wiley,2022-2025
Obesity Science & Practice,20552238,Gold OA,Y,,Obesity,Wiley,2022-2025
Obstetrics and Gynecology International,16879597,Gold OA,Y,,Obstetrics And Gynecology,Wiley,2022-2025
Occupational Therapy International,15570703,Gold OA,Y,,Occupational Therapy,Wiley,2022-2025
Orthopaedic Surgery,17577861,Gold OA,Y,,Surgery & Surgical Specialties,Wiley,2022-2025
OTO Open,2473974X,Gold OA,Y,,"Otolaryngology (Ear, Nose & Throat)",Wiley,2022-2025
Oxidative Medicine and Cellular Longevity,19420994,Gold OA,Y,,Oxidative Stress,Wiley,2022-2025
Paediatric and Neonatal Pain,26373807,Gold OA,Y,,Pediatrics,Wiley,2022-2025
Pain Research and Management,19181523,Gold OA,Y,,Rain Research,Wiley,2022-2025
Parkinson's Disease,20420080,Gold OA,Y,,Parkinsonâ€™S Disease,Wiley,2022-2025
Pediatric Diabetes,13995448,Gold OA,Y,,Endocrinology,Wiley,2022-2025
Pediatric Discovery,28355598,Gold OA,Y,,Pediatrics,Wiley,2022-2025
Pediatric Investigation,25742272,Gold OA,Y,,Pediatrics,Wiley,2022-2025
People and Nature,25758314,Gold OA,Y,,Ecology & Organismal Biology,Wiley,2022-2025
Perspectives in Psychiatric Care,17446163,Gold OA,Y,,Nursing,Wiley,2022-2025
Pharmacology Research & Perspectives,20521707,Gold OA,Y,,Pharmacology & Pharmaceutical Medicine,Wiley,2022-2025
PhotoMat,27713164,Gold OA,Y,,Optics & Photonics,Wiley,2022-2025
Physiological Reports,2051817X,Gold OA,Y,,Anatomy & Physiology,Wiley,2022-2025
Plant Biotechnology Journal,14677652,Gold OA,Y,,Plant Science,Wiley,2022-2025
Plant Direct,24754455,Gold OA,Y,,Plant Science,Wiley,2022-2025
Plant-Environment Interactions,25756265,Gold OA,Y,,Biotechnology (Life Sciences),Wiley,2022-2025
"Plants, People, Planet",25722611,Gold OA,Y,,Plant Science,Wiley,2022-2025
Portal Hypertension & Cirrhosis,27705846,Gold OA,Y,,Gastroenterology & Hepatology,Wiley,2022-2025
PPAR Research,16874765,Gold OA,Y,,Peroxisome Proliferator-Activated Receptors (Ppars),Wiley,2022-2025
Precision Medical Sciences,26422514,Gold OA,Y,,Clinical & Experimental Medical Research,Wiley,2022-2025
Precision Radiation Oncology,23987324,Gold OA,Y,,Oncology & Radiotherapy,Wiley,2022-2025
