Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Globalizations,1474-774X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
GM Crops & Food,2164-5701,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Grana,1651-2049,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Green Chemistry Letters and Reviews,1751-7192,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Green Letters,2168-1414,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Griffith Law Review,1839-4205,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Growth Factors,1029-2292,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Gut Microbes,1949-0984,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Gut Microbes Report,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Gynecological Endocrinology,1473-0766 ,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
HBRC Journal,1687-4048,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Health Care for Women International,1096-4665,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Health Communication,1532-7027,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Health Interactions,,Gold OA,,Discounted,,Taylor & Francis,2024-2026
Health Literacy and Communication Open,2835-5245,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
HEALTH MARKETING QUARTERLY,1545-0864,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Health Psychology and Behavioral Medicine: an Open Access Journal,2164-2850,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Health Psychology Review,1743-7202,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Health Sociology Review,1839-3551,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Health Systems,2047-6973,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Health Systems & Reform,2328-8620,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
"Health, Risk & Society",1469-8331,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Heat Transfer Engineering,1521-0537,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Heat Treatment and Surface Engineering,2578-7616,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Hematology Online,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Hemoglobin,1532-432X ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Hepatic Oncology,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Heritage & Society (formerly Heritage Management),2159-0338,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
High Ability Studies,1469-834X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"High Pressure Research, An International Journal",1477-2299,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Higher Education Research and Development,1469-8366,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Hispanic Research Journal (Iberian and Latin American Studies),1745-820X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Historical Biology,1029-2381,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Historical Journal of Film, Radio and Television",1465-3451,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Historical Methods: A Journal of Quantitative and Interdisciplinary History,1940-1906,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Histories of People and Place,2833-4302,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"History & Technology, an International Journal",1477-2620,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History and Anthropology,1477-2612,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History and Philosophy of Logic,1464-5149,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History Australia,1833-4881,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History of Economics Review,1838-6318,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History of Education,1464-5130,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History of European Ideas,1873-541X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History of Photography,2150-7295,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History of Retailing and Consumption,2373-5171,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
History: Reviews of New Books,1930-8280,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
HIV Research & Clinical Practice,2578-7470,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Holocaust Studies,2048-4887,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Home Cultures,1751-7427,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Home Health Care Services Quarterly,1545-0856,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Hospital Practice,2377-1003,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Hospital Topics,1939-9278,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Housing and Society,2376-0923,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Housing Policy Debate,2152-050X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Housing Studies,1466-1810,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Housing, Theory & Society",1651-2278,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Howard Journal of Communication,1096-4649,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Human & Ecological Risk Assessment,1549-7860,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Human Dimensions of Wildlife,1533-158X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Human Fertility,,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Human Organization,1938-3525,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Human Performance,1532-7043,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Human Resource Development International,1469-8374,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Human Rights Education Review,2535-5406,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Human Service Organizations: Management, Leadership & Governance ",2330-314X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Human Vaccines & Immunotherapeutics,2164-554X,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Human-Computer Interaction,1532-7051,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Hydrological Sciences Journal,2150-3435,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Hypertension in Pregnancy,1525-6065 ,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Ibsen Studies,1741-8720,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Ichnos: An International Journal of Plant and Animal Traces,1563-5236,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Identities: Global Studies in Culture and Power,1547-3384,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Identity,1532-706X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
IETE Journal of Education,0974-7338,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
IETE Journal of Research  ,0974-780X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
IETE Technical Review,0974-5971,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
IISE Transactions,2472-5862,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
IISE Transactions on Healthcare Systems Engineering,2472-5587,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
IISE Transactions on Occupational Ergonomics and Human Factors,2472-5846,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Imago Mundi,1479-7801,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Immigrants & Minorities: Historical Studies in Ethnicity, Migration and Diaspora",1744-0521,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Immunological Investigations,1532-4311 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Immunological Medicine,2578-5826,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Immunopharmacology & Immunotoxicology,1532-2513,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Impact Assessment and Project Appraisal,1471-5465,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
India Review,1557-3036,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Indian Chemical Engineer,0975-007X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Indian Law Review,2473-0599,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Indonesia and the Malay World,1469-8382,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Indo-Pacific Journal of Phenomenology,1445-7377,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
Industrial Archaeology Review,1745-8196,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Industry & Innovation,1469-8390,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Infant Observation,1745-8943,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Infection Ecology & Epidemiology,2000-8686,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
Infectious Diseases, 2374-4243 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
INFOR: Information Systems and Operational Research,1619-0615,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Informatics for Health and Social Care,1753-8165 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Information and Communications Technology Law,1469-8404,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Information Security Journal: A Global Perspective,1939-3547,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Information Systems Management,1934-8703,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Information Technology for Development,1554-0170,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"Information, Communication and Society",1468-4462,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Inhalation Toxicology,1091-7691,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
Inland Waters,2044-205X,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Innovation and Development,2157-9318,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Innovation in Language Learning and Teaching,1750-1237,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
"Innovation: Management, Policy and Practice",2204-0226,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Innovation: The European Journal of Social Sciences,1469-8412,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Innovations in Education & Teaching International,1470-3300,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Innovations in Physics: X,,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
Inorganic and Nano-Metal Chemistry,2470-1564,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Inquiry,1502-3923,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Instrumentation Science and Technology,1525-6030,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Integral Transforms and Special Functions,1476-8291,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Integrated Ferroelectrics,1607-8489,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Intellectual History Review,1749-6985,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Intelligence & National Security,1743-9019,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Intelligent Buildings International,1756-6932,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
Interactive Learning Environments,1744-5191,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Inter-Asia Cultural Studies,1469-8447,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Intercultural Education,1469-8439,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
Interiors ,2041-9120,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International  Journal Of Hospitality & Tourism Administration,1525-6499,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Biomechanics,2333-5432,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
International Critical Thought,2159-8312,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Economic Journal,1743-517X,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Feminist Journal of Politics,1468-4470,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Forum of Psychoanalysis,1651-2324,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Gambling Studies,1479-4276,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Geology Review,1938-2839,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International History Review,1949-6540,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Interactions,1547-7444,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal for Academic Development,1470-1324,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal for Computational Methods in Engineering Science and Mechanics,1550-2295,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal for the Psychology of Religion,1532-7582,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International journal for the Study of the Christian Church,1747-0234,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Acarology,1945-3892,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Adolescence and Youth,2164-4527,Gold OA,,Discounted,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Advertising,1759-3948,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Aerospace Psychology,2472-1832,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Agricultural Sustainability,1747-762X,Gold OA,,Discounted,Science & Technology,Taylor & Francis,2024-2026
International Journal of Ambient Energy,2162-8246,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
"International Journal of Architectural Heritage: Conservation, Analysis, and Restoration",1558-3066,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Art Therapy,1745-4840,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Audiology,1708-8186 ,Hybrid,Yes,,Medical,Taylor & Francis,2024-2026
International Journal of Bilingual Education and Bilingualism,1747-7522,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Cartography,2372-9341,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Cast Metals Research,1743-1336,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Children's Spirituality,1469-8455,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Circumpolar Health,2242-3982,Gold OA,,Discounted,Medical,Taylor & Francis,2024-2026
International Journal of Clinical & Experimental Hypnosis,1744-5183,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Coal Preparation and Utilization,1939-2702,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Comparative and Applied Criminal Justice,2157-6475,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Computational Fluid Dynamics,1029-0257,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Computer Integrated Manufacturing,1362-3052,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Computer Mathematics,1029-0265,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Computer Mathematics: Computer Systems Theory,2379-9935,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Computers and Applications,1925-7074,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Construction Education and Research,1550-3984,Hybrid,Yes,,Social Sciences & Humanities,Taylor & Francis,2024-2026
International Journal of Construction Management,2331-2327,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
International Journal of Control,1366-5820,Hybrid,Yes,,Science & Technology ,Taylor & Francis,2024-2026
