Journal Title,eISSN,Open Access Status,Included in R&P agreement,Explanation if not included,Subject,Publisher,Agreement Duration
Plant Molecular Biology,1573-5028,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Plant and Soil,1573-5036,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Plant Molecular Biology Reporter,1572-9818,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Photonic Network Communications,1572-8188,Hybrid,Y,,Computer Science,Springer,2023-2025
Political Behavior,1573-6687,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Population and Environment,1573-7810,Hybrid,Y,,Social Sciences,Springer,2023-2025
Population Research and Policy Review,1573-7829,Hybrid,Y,,Social Sciences,Springer,2023-2025
Public Organization Review,1573-7098,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
Transportation,1572-9435,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Positivity,1572-9281,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Potential Analysis,1572-929X,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Precision Agriculture,1573-1618,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Photosynthesis Research,1573-5079,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Prevention Science,1573-6695,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Productivity Analysis,1573-0441,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Prospects,1573-9090,Hybrid,Y,,Education,Springer,2023-2025
Psychiatric Quarterly,1573-6709,Hybrid,Y,,Medicine,Springer,2023-2025
Public Choice,1573-7101,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Quantum Information Processing,1573-1332,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Quantitative Marketing and Economics,1573-711X,Hybrid,Y,,Business and Management,Springer,2023-2025
Plant Foods for Human Nutrition,1573-9104,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Qualitative Sociology,1573-7837,Hybrid,Y,,Social Sciences,Springer,2023-2025
Queueing Systems,1572-9443,Hybrid,Y,,Business and Management,Springer,2023-2025
Quality & Quantity,1573-7845,Hybrid,Y,,Social Sciences,Springer,2023-2025
Quality of Life Research,1573-2649,Hybrid,Y,,Medicine,Springer,2023-2025
The Review of Austrian Economics,1573-7128,Hybrid,Y,,Economics and Finance,Springer,2023-2025
The Ramanujan Journal,1572-9303,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Review of Accounting Studies,1573-7136,Hybrid,Y,,Business and Management,Springer,2023-2025
"Reaction Kinetics, Mechanisms and Catalysis",1878-5204,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Reading and Writing,1573-0905,Hybrid,Y,,Social Sciences,Springer,2023-2025
The Journal of Real Estate Finance and Economics,1573-045X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Review of Derivatives Research,1573-7144,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Regulatory Economics,1573-0468,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Review of Economics of the Household,1573-7152,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Review of Industrial Organization,1573-7160,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Journal for Philosophy of Religion,1572-8684,Hybrid,Y,,Education,Springer,2023-2025
Reviews in Endocrine and Metabolic Disorders,1573-2606,Hybrid,Y,,Medicine,Springer,2023-2025
Review of Quantitative Finance and Accounting,1573-7179,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Reviews in Environmental Science and Bio/Technology,1572-9826,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Res Publica,1572-8692,Hybrid,Y,,Education,Springer,2023-2025
International Review of Education,1573-0638,Hybrid,Y,,Education,Springer,2023-2025
Reviews in Fish Biology and Fisheries,1573-5184,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Research in Higher Education,1573-188X,Hybrid,Y,,Education,Springer,2023-2025
Research on Chemical Intermediates,1568-5675,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Research in Science Education,1573-1898,Hybrid,Y,,Education,Springer,2023-2025
Journal of Risk and Uncertainty,1573-0476,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Russian Linguistics,1572-8714,Hybrid,Y,,Social Sciences,Springer,2023-2025
Theory and Society,1573-7853,Hybrid,Y,,Social Sciences,Springer,2023-2025
Small Business Economics,1573-0913,Hybrid,Y,,Business and Management,Springer,2023-2025
Science & Education,1573-1901,Hybrid,Y,,Education,Springer,2023-2025
Scientometrics,1588-2861,Hybrid,Y,,Computer Science,Springer,2023-2025
Sexuality and Disability,1573-6717,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
International Journal for the Semiotics of Law - Revue internationale de Sémiotique juridique,1572-8722,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Sex Roles,1573-2762,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Studia Geophysica et Geodaetica,1573-1626,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Statistical Inference for Stochastic Processes,1572-9311,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Social Indicators Research,1573-0921,Hybrid,Y,,Social Sciences,Springer,2023-2025
Solar Physics,1573-093X,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Social Justice Research,1573-6725,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Studies in East European Thought,1573-0948,Hybrid,Y,,Education,Springer,2023-2025
Systemic Practice and Action Research,1573-9295,Hybrid,Y,,Business and Management,Springer,2023-2025
Space Science Reviews,1572-9672,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Studies in Philosophy and Education,1573-191X,Hybrid,Y,,Education,Springer,2023-2025
Social Psychology of Education,1573-1928,Hybrid,Y,,Education,Springer,2023-2025
Software Quality Journal,1573-1367,Hybrid,Y,,Computer Science,Springer,2023-2025
Sensing and Imaging,1557-2072,Hybrid,Y,,Engineering,Springer,2023-2025
Statistics and Computing,1573-1375,Hybrid,Y,,Computer Science,Springer,2023-2025
Structural Chemistry,1572-9001,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Studia Logica,1572-8730,Hybrid,Y,,Education,Springer,2023-2025
The Journal of Supercomputing,1573-0484,Hybrid,Y,,Computer Science,Springer,2023-2025
Set-Valued and Variational Analysis,1877-0541,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Synthese,1573-0964,Hybrid,Y,,Education,Springer,2023-2025
Systematic Parasitology,1573-5192,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Tertiary Education and Management,1573-1936,Hybrid,Y,,Education,Springer,2023-2025
Telecommunication Systems,1572-9451,Hybrid,Y,,Business and Management,Springer,2023-2025
Theory and Decision,1573-7187,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Journal of Thrombosis and Thrombolysis,1573-742X,Hybrid,Y,,Medicine,Springer,2023-2025
"Plant Cell, Tissue and Organ Culture (PCTOC)",1573-5044,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Real-Time Systems,1573-1383,Hybrid,Y,,Computer Science,Springer,2023-2025
Transport in Porous Media,1573-1634,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Transition Metal Chemistry,1572-901X,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Topics in Catalysis,1572-9028,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Topoi,1572-8749,Hybrid,Y,,Education,Springer,2023-2025
Transgenic Research,1573-9368,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Tribology Letters,1573-2711,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Tropical Animal Health and Production,1573-7438,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Instructional Science,1573-1952,Hybrid,Y,,Education,Springer,2023-2025
Urban Ecosystems,1573-1642,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Urology and Nephrology,1573-2584,Hybrid,Y,,Medicine,Springer,2023-2025
The Urban Review,1573-1960,Hybrid,Y,,Education,Springer,2023-2025
User Modeling and User-Adapted Interaction,1573-1391,Hybrid,Y,,Computer Science,Springer,2023-2025
Plant Ecology,1573-5052,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Veterinary Research Communications,1573-7446,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Virus Genes,1572-994X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Journal of Computer Vision,1573-1405,Hybrid,Y,,Computer Science,Springer,2023-2025
Journal of Signal Processing Systems,1939-8115,Hybrid,Y,,Engineering,Springer,2023-2025
VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations,1573-7888,Hybrid,Y,,Social Sciences,Springer,2023-2025
Water Resources Management,1573-1650,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
"Water, Air, & Soil Pollution",1573-2932,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Wetlands Ecology and Management,1572-9834,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
World Journal of Microbiology and Biotechnology,1573-0972,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Wireless Networks,1572-8196,Hybrid,Y,,Engineering,Springer,2023-2025
Wireless Personal Communications,1572-834X,Hybrid,Y,,Engineering,Springer,2023-2025
World Wide Web,1573-1413,Hybrid,Y,,Computer Science,Springer,2023-2025
Oral Radiology,1613-9674,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Experimental Criminology,1572-8315,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Atlantic Economic Journal,1573-9678,Hybrid,Y,,Economics and Finance,Springer,2023-2025
International Advances in Economic Research,1573-966X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Tree Genetics & Genomes,1614-2950,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Mind & Society,1860-1839,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Management Review Quarterly,2198-1639,Hybrid,Y,,Business and Management,Springer,2023-2025
Purinergic Signalling,1573-9546,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Metabolomics,1573-3890,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Molecular Imaging and Biology,1860-2002,Hybrid,Y,,Medicine,Springer,2023-2025
Sleep and Breathing,1522-1709,Hybrid,Y,,Medicine,Springer,2023-2025
Sport Sciences for Health,1825-1234,Hybrid,Y,,Medicine,Springer,2023-2025
Innovations in Systems and Software Engineering,1614-5054,Hybrid,Y,,Computer Science,Springer,2023-2025
Psychometrika,1860-0980,Hybrid,Y,,Behavioral Science and Psychology,Springer,2023-2025
Experimental Mechanics,1741-2765,Hybrid,Y,,Engineering,Springer,2023-2025
Landscape and Ecological Engineering,1860-188X,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Environmental Science and Pollution Research,1614-7499,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
GeroScience,2509-2723,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
International Entrepreneurship and Management Journal,1555-1938,Hybrid,Y,,Business and Management,Springer,2023-2025
Journal of Chinese Political Science,1874-6357,Hybrid,Y,,Political Science and International Studies,Springer,2023-2025
The International Journal of Life Cycle Assessment,1614-7502,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Soils and Sediments,1614-7480,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Business Economics,1554-432X,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Intelligent Service Robotics,1861-2784,Hybrid,Y,,Engineering,Springer,2023-2025
Die Gastroenterologie,2731-7439,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Computer Science and Technology,1860-4749,Hybrid,Y,,Computer Science,Springer,2023-2025
"Chinese Annals of Mathematics, Series B",1860-6261,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Journal of Economic Interaction and Coordination,1860-7128,Hybrid,Y,,Economics and Finance,Springer,2023-2025
Philosophia,1574-9274,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Hindu Studies,1574-9282,Hybrid,Y,,Religion and Philosophy,Springer,2023-2025
Financial Markets and Portfolio Management,2373-8529,Hybrid,Y,,Business and Management,Springer,2023-2025
Metacognition and Learning,1556-1631,Hybrid,Y,,Education,Springer,2023-2025
International Journal of Computer-Supported Collaborative Learning,1556-1615,Hybrid,Y,,Education,Springer,2023-2025
The Journal of Behavioral Health Services & Research,1556-3308,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Computer Virology and Hacking Techniques,2263-8733,Hybrid,Y,,Computer Science,Springer,2023-2025
Asian Journal of Criminology,1871-014X,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Journal of Natural Medicines,1861-0293,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Forensic Toxicology,1860-8973,Hybrid,Y,,Medicine,Springer,2023-2025
Cultural Studies of Science Education,1871-1510,Hybrid,Y,,Education,Springer,2023-2025
Educational Technology Research and Development,1556-6501,Hybrid,Y,,Education,Springer,2023-2025
Journal of Systems Science and Complexity,1559-7067,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Science China Mathematics,1869-1862,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Science China Chemistry,1869-1870,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Science China Life Sciences,1869-1889,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Die Diabetologie,2731-7455,Hybrid,Y,,Medicine,Springer,2023-2025
Science China Earth Sciences,1869-1897,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Science China Technological Sciences,1869-1900,Hybrid,Y,,Engineering,Springer,2023-2025
Science China Information Sciences,1869-1919,Hybrid,Y,,Computer Science,Springer,2023-2025
"Science China Physics, Mechanics & Astronomy",1869-1927,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Acta Geotechnica,1861-1133,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Geographical Sciences,1861-9568,Hybrid,Y,,Earth and Environmental Science,Springer,2023-2025
Journal of Maritime Archaeology,1557-2293,Hybrid,Y,,Social Sciences,Springer,2023-2025
Frontiers of Mechanical Engineering,2095-0241,Hybrid,Y,,Engineering,Springer,2023-2025
Frontiers of Physics,2095-0470,Hybrid,Y,,Physics and Astronomy,Springer,2023-2025
Plasmonics,1557-1963,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
International Journal of Mental Health and Addiction,1557-1882,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of NeuroImmune Pharmacology,1557-1904,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Applied Research in Quality of Life,1871-2576,Hybrid,Y,,Social Sciences,Springer,2023-2025
Food Biophysics,1557-1866,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Medical & Biological Engineering & Computing,1741-0444,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Journal of Systems Science and Systems Engineering,1861-9576,Hybrid,Y,,Engineering,Springer,2023-2025
Targeted Oncology,1776-260X,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Urban Health,1468-2869,Hybrid,Y,,Medicine,Springer,2023-2025
Morphology,1871-5656,Hybrid,Y,,Social Sciences,Springer,2023-2025
Materials and Structures,1871-6873,Hybrid,Y,,Engineering,Springer,2023-2025
TechTrends,1559-7075,Hybrid,Y,,Education,Springer,2023-2025
Bulletin of Mathematical Biology,1522-9602,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Potato Research,1871-4528,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
La Radiologia Medica,1826-6983,Hybrid,Y,,Medicine,Springer,2023-2025
International Journal of Computer Assisted Radiology and Surgery,1861-6429,Hybrid,Y,,Medicine,Springer,2023-2025
Prävention und Gesundheitsförderung,1861-6763,Hybrid,Y,,Medicine,Springer,2023-2025
Journal of Real-Time Image Processing,1861-8219,Hybrid,Y,,Computer Science,Springer,2023-2025
Mycological Progress,1861-8952,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
The Review of International Organizations,1559-744X,Hybrid,Y,,Social Sciences,Springer,2023-2025
Die Nephrologie,2731-7471,Hybrid,Y,,Medicine,Springer,2023-2025
Contemporary Islam,1872-0226,Hybrid,Y,,Social Sciences,Springer,2023-2025
ANNALI DELL'UNIVERSITA' DI FERRARA,1827-1510,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Cognitive Neurodynamics,1871-4099,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Criminal Law and Philosophy,1871-9805,Hybrid,Y,,Law and Criminology,Springer,2023-2025
Journal of Business Economics,1861-8928,Hybrid,Y,,Business and Management,Springer,2023-2025
Management International Review,1861-8901,Hybrid,Y,,Business and Management,Springer,2023-2025
KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie,1861-891X,Hybrid,Y,,Social Sciences,Springer,2023-2025
Mathematics and Financial Economics,1862-9660,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Ionics,1862-0760,Hybrid,Y,,Chemistry and Materials Science,Springer,2023-2025
Journal of Zhejiang University-SCIENCE A,1862-1775,Hybrid,Y,,Engineering,Springer,2023-2025
Journal of Zhejiang University-SCIENCE B,1862-1783,Hybrid,Y,,Biomedical and Life Sciences,Springer,2023-2025
Ricerche di Matematica,1827-3491,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
Optimization Letters,1862-4480,Hybrid,Y,,Mathematics and Statistics,Springer,2023-2025
